FECHA,FECHA_CORTE,ETC,COD_DANE_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,COD_DANE_MUNICIPIO,NOMBRE_MUNICIPIO,"INDICADOR 1.
EDUCACIÓN INICIAL ICBF
(Incluye Mujeres Gestantes)","INDICADOR 2.
NIÑOS Y NIÑAS EN PREESCOLAR CON EDUCACIÓN INICIAL","INDICADOR 3.
TOTAL EDUCACIÓN INICIAL
ICBF + MEN",INDICADOR 4. CONCURRENCIA DE ATENCIONES
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25777,Supatá,173,0,173,82.7%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25779,Susa,247,0,247,95.5%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25781,Sutatausa,174,0,174,90.1%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25785,Tabio,355,0,355,80.6%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25793,Tausa,123,0,123,99.1%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25797,Tena,93,0,93,87.3%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25799,Tenjo,246,0,246,52.8%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25805,Tibacuy,87,0,87,58.0%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25807,Tibirita,43,0,43,96.8%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25815,Tocaima,315,0,315,90.4%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25817,Tocancipá,613,0,613,65.3%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25823,Topaipí,73,0,73,86.7%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25839,Ubalá,475,0,475,79.2%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25841,Ubaque,54,0,54,90.7%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25845,Une,223,0,223,98.5%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25851,Útica,3,0,3,33.3%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25506,Venecia,97,0,97,86.7%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25862,Vergara,157,0,157,88.9%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25867,Vianí,154,0,154,95.8%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25843,Villa De San Diego De Ubaté,1564,0,1564,78.5%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25871,Villagómez,107,0,107,86.3%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25873,Villapinzón,460,0,460,94.4%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25875,Villeta,298,0,298,96.1%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25878,Viotá,217,0,217,57.1%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25885,Yacopí,511,0,511,83.9%
31-12-2016,31-12-2016,Cundinamarca,25,Cundinamarca,25898,Zipacón,107,0,107,90.2%
31-12-2016,31-12-2016,Dosquebradas,66,Risaralda,66170,Dosquebradas,2885,0,2885,97.0%
31-12-2016,31-12-2016,Duitama,15,Boyacá,15238,Duitama,766,0,766,98.5%
31-12-2016,31-12-2016,Envigado,05,Antioquia,05266,Envigado,1479,0,1479,91.3%
31-12-2016,31-12-2016,Facatativá,25,Cundinamarca,25269,Facatativá,1453,0,1453,98.3%
31-12-2016,31-12-2016,Florencia,18,Caquetá,18001,Florencia,4458,0,4458,98.8%
31-12-2016,31-12-2016,Floridablanca,68,Santander,68276,Floridablanca,311,0,311,95.0%
31-12-2016,31-12-2016,Funza,25,Cundinamarca,25286,Funza,793,0,793,83.8%
31-12-2016,31-12-2016,Fusagasugá,25,Cundinamarca,25290,Fusagasugá,1334,0,1334,89.8%
31-12-2016,31-12-2016,Girardot,25,Cundinamarca,25307,Girardot,1099,0,1099,76.0%
31-12-2016,31-12-2016,Girón,68,Santander,68307,Girón,1871,0,1871,89.1%
31-12-2016,31-12-2016,Guainía,94,Guainía,94343,Barrancominas,608,0,608,75.2%
31-12-2016,31-12-2016,Guainía,94,Guainía,94886,Cacahual,0,0,0,0.0%
31-12-2016,31-12-2016,Guainía,94,Guainía,94001,Inírida,1071,0,1071,67.7%
31-12-2016,31-12-2016,Guainía,94,Guainía,94885,La Guadalupe,0,0,0,0.0%
31-12-2016,31-12-2016,Guainía,94,Guainía,94663,Mapiripana,0,0,0,0.0%
31-12-2016,31-12-2016,Guainía,94,Guainía,94888,Morichal,0,0,0,0.0%
31-12-2016,31-12-2016,Guainía,94,Guainía,94887,Pana Pana,0,0,0,0.0%
31-12-2016,31-12-2016,Guainía,94,Guainía,94884,Puerto Colombia,0,0,0,0.0%
31-12-2016,31-12-2016,Guainía,94,Guainía,94883,San Felipe,0,0,0,0.0%
31-12-2016,31-12-2016,Guaviare,95,Guaviare,95015,Calamar,399,0,399,99.7%
31-12-2016,31-12-2016,Guaviare,95,Guaviare,95025,El Retorno,947,0,947,97.5%
31-12-2016,31-12-2016,Guaviare,95,Guaviare,95200,Miraflores,327,0,327,95.5%
31-12-2016,31-12-2016,Guaviare,95,Guaviare,95001,San José Del Guaviare,2243,0,2243,96.6%
31-12-2016,31-12-2016,Huila,41,Huila,41006,Acevedo,343,0,343,98.4%
31-12-2016,31-12-2016,Huila,41,Huila,41013,Agrado,279,0,279,97.5%
31-12-2016,31-12-2016,Huila,41,Huila,41016,Aipe,471,0,471,95.7%
31-12-2016,31-12-2016,Huila,41,Huila,41020,Algeciras,460,0,460,96.0%
31-12-2016,31-12-2016,Huila,41,Huila,41026,Altamira,92,0,92,95.3%
31-12-2016,31-12-2016,Huila,41,Huila,41078,Baraya,265,0,265,93.5%
31-12-2016,31-12-2016,Huila,41,Huila,41132,Campoalegre,271,0,271,95.0%
31-12-2016,31-12-2016,Huila,41,Huila,41206,Colombia,405,0,405,96.8%
31-12-2016,31-12-2016,Huila,41,Huila,41244,Elías,121,0,121,99.1%
31-12-2016,31-12-2016,Huila,41,Huila,41298,Garzón,2303,0,2303,89.4%
31-12-2016,31-12-2016,Huila,41,Huila,41306,Gigante,704,0,704,97.8%
31-12-2016,31-12-2016,Huila,41,Huila,41319,Guadalupe,629,0,629,94.7%
31-12-2016,31-12-2016,Huila,41,Huila,41349,Hobo,216,0,216,100.0%
31-12-2016,31-12-2016,Huila,41,Huila,41357,Íquira,484,0,484,96.0%
31-12-2016,31-12-2016,Huila,41,Huila,41359,Isnos,764,0,764,99.5%
31-12-2016,31-12-2016,Huila,41,Huila,41378,La Argentina,408,0,408,99.4%
31-12-2016,31-12-2016,Huila,41,Huila,41396,La Plata,1617,0,1617,97.2%
31-12-2016,31-12-2016,Huila,41,Huila,41483,Nátaga,122,0,122,99.1%
31-12-2016,31-12-2016,Huila,41,Huila,41503,Oporapa,567,0,567,99.6%
31-12-2016,31-12-2016,Huila,41,Huila,41518,Paicol,111,0,111,98.7%
31-12-2016,31-12-2016,Huila,41,Huila,41524,Palermo,569,0,569,97.7%
31-12-2016,31-12-2016,Huila,41,Huila,41530,Palestina,460,0,460,98.1%
31-12-2016,31-12-2016,Huila,41,Huila,41548,Pital,442,0,442,99.7%
31-12-2016,31-12-2016,Huila,41,Huila,41615,Rivera,776,0,776,96.6%
31-12-2016,31-12-2016,Huila,41,Huila,41660,Saladoblanco,522,0,522,97.9%
31-12-2016,31-12-2016,Huila,41,Huila,41668,San Agustín,814,0,814,99.0%
31-12-2016,31-12-2016,Huila,41,Huila,41676,Santa María,386,0,386,96.9%
31-12-2016,31-12-2016,Huila,41,Huila,41770,Suaza,471,0,471,99.2%
31-12-2016,31-12-2016,Huila,41,Huila,41791,Tarqui,841,0,841,97.0%
31-12-2016,31-12-2016,Huila,41,Huila,41799,Tello,405,0,405,94.1%
31-12-2016,31-12-2016,Huila,41,Huila,41801,Teruel,410,0,410,99.4%
31-12-2016,31-12-2016,Huila,41,Huila,41797,Tesalia,237,0,237,99.0%
31-12-2016,31-12-2016,Huila,41,Huila,41807,Timaná,711,0,711,98.4%
31-12-2016,31-12-2016,Huila,41,Huila,41872,Villavieja,287,0,287,98.7%
31-12-2016,31-12-2016,Huila,41,Huila,41885,Yaguará,112,0,112,96.4%
31-12-2016,31-12-2016,Ibagué,73,Tolima,73001,Ibagué,10923,0,10923,96.0%
31-12-2016,31-12-2016,Ipiales,52,Nariño,52356,Ipiales,276,0,276,96.4%
31-12-2016,31-12-2016,Itagüí,05,Antioquia,05360,Itagüí,1026,0,1026,93.2%
31-12-2016,31-12-2016,Jamundí,76,Valle del Cauca,76364,Jamundí,2,0,2,96.4%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44035,Albania,1287,0,1287,53.4%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44078,Barrancas,2296,0,2296,98.0%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44090,Dibulla,3653,0,3653,57.8%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44098,Distracción,704,0,704,95.5%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44110,El Molino,293,0,293,99.7%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44279,Fonseca,249,0,249,96.4%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44378,Hatonuevo,1259,0,1259,95.7%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44420,La Jagua Del Pilar,119,0,119,99.1%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44560,Manaure,11628,0,11628,52.2%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44650,San Juan Del Cesar,2248,0,2248,90.0%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44855,Urumita,492,0,492,98.6%
31-12-2016,31-12-2016,La Guajira,44,La Guajira,44874,Villanueva,1174,0,1174,96.8%
31-12-2016,31-12-2016,Lorica,23,Córdoba,23417,Lorica,3435,0,3435,90.9%
31-12-2016,31-12-2016,Magangué,13,Bolívar,13430,Magangué,1418,0,1418,90.2%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47030,Algarrobo,1086,0,1086,64.2%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47053,Aracataca,1416,0,1416,95.1%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47058,Ariguaní,1014,0,1014,91.5%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47161,Cerro De San Antonio,459,0,459,65.0%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47170,Chivolo,517,0,517,92.1%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47205,Concordia,359,0,359,60.2%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47245,El Banco,1972,0,1972,90.8%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47258,El Piñón,976,0,976,83.4%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47268,El Retén,1332,0,1332,86.5%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47288,Fundación,2436,0,2436,95.4%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47318,Guamal,1068,0,1068,91.9%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47460,Nueva Granada,675,0,675,30.8%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47541,Pedraza,515,0,515,69.7%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47545,Pijiño Del Carmen,685,0,685,79.2%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47551,Pivijay,1831,0,1831,95.1%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47555,Plato,2589,0,2589,90.7%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47570,Puebloviejo,1325,0,1325,86.1%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47605,Remolino,772,0,772,84.7%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47660,Sabanas De San Ángel,850,0,850,80.5%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47675,Salamina,413,0,413,81.4%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47692,San Sebastián De Buenavista,783,0,783,85.2%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47703,San Zenón,565,0,565,84.6%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47707,Santa Ana,1739,0,1739,82.5%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47720,Santa Bárbara De Pinto,1014,0,1014,87.0%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47745,Sitionuevo,905,0,905,89.8%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47798,Tenerife,632,0,632,54.3%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47960,Zapayán,623,0,623,6.7%
31-12-2016,31-12-2016,Magdalena,47,Magdalena,47980,Zona Bananera,291,0,291,92.1%
31-12-2016,31-12-2016,Maicao,44,La Guajira,44430,Maicao,10471,0,10471,86.4%
31-12-2016,31-12-2016,Malambo,08,Atlántico,08433,Malambo,1799,0,1799,92.1%
31-12-2016,31-12-2016,Manizales,17,Caldas,17001,Manizales,9892,0,9892,97.7%
31-12-2016,31-12-2016,Medellín,05,Antioquia,05001,Medellín,55085,0,55085,87.0%
31-12-2016,31-12-2016,Meta,50,Meta,50006,Acacías,1131,0,1131,96.2%
31-12-2016,31-12-2016,Meta,50,Meta,50110,Barranca De Upía,354,0,354,94.8%
31-12-2016,31-12-2016,Meta,50,Meta,50124,Cabuyaro,184,0,184,87.7%
31-12-2016,31-12-2016,Meta,50,Meta,50150,Castilla La Nueva,65,0,65,100.0%
31-12-2016,31-12-2016,Meta,50,Meta,50223,Cubarral,189,0,189,96.4%
31-12-2016,31-12-2016,Meta,50,Meta,50226,Cumaral,629,0,629,93.5%
31-12-2016,31-12-2016,Meta,50,Meta,50245,El Calvario,0,0,0,0.0%
31-12-2016,31-12-2016,Meta,50,Meta,50251,El Castillo,101,0,101,86.3%
31-12-2016,31-12-2016,Meta,50,Meta,50270,El Dorado,117,0,117,98.1%
31-12-2016,31-12-2016,Meta,50,Meta,50287,Fuentedeoro,302,0,302,98.2%
31-12-2016,31-12-2016,Meta,50,Meta,50313,Granada,2051,0,2051,94.0%
31-12-2016,31-12-2016,Meta,50,Meta,50318,Guamal,219,0,219,99.0%
31-12-2016,31-12-2016,Meta,50,Meta,50350,La Macarena,199,0,199,94.1%
31-12-2016,31-12-2016,Meta,50,Meta,50400,Lejanías,83,0,83,81.9%
31-12-2016,31-12-2016,Meta,50,Meta,50325,Mapiripán,537,0,537,69.5%
31-12-2016,31-12-2016,Meta,50,Meta,50330,Mesetas,174,0,174,95.3%
31-12-2016,31-12-2016,Meta,50,Meta,50450,Puerto Concordia,231,0,231,91.1%
31-12-2016,31-12-2016,Meta,50,Meta,50568,Puerto Gaitán,613,0,613,87.2%
31-12-2016,31-12-2016,Meta,50,Meta,50577,Puerto Lleras,269,0,269,94.0%
31-12-2016,31-12-2016,Meta,50,Meta,50573,Puerto López,1481,0,1481,90.8%
31-12-2016,31-12-2016,Meta,50,Meta,50590,Puerto Rico,247,0,247,98.2%
31-12-2016,31-12-2016,Meta,50,Meta,50606,Restrepo,360,0,360,97.6%
31-12-2016,31-12-2016,Meta,50,Meta,50680,San Carlos De Guaroa,416,0,416,98.2%
31-12-2016,31-12-2016,Meta,50,Meta,50683,San Juan De Arama,287,0,287,92.8%
31-12-2016,31-12-2016,Meta,50,Meta,50686,San Juanito,98,0,98,96.4%
31-12-2016,31-12-2016,Meta,50,Meta,50689,San Martín,975,0,975,99.3%
31-12-2016,31-12-2016,Meta,50,Meta,50370,Uribe,63,0,63,96.8%
31-12-2016,31-12-2016,Meta,50,Meta,50711,Vistahermosa,633,0,633,94.1%
31-12-2016,31-12-2016,Montería,23,Córdoba,23001,Montería,9057,0,9057,91.2%
31-12-2016,31-12-2016,Mosquera,25,Cundinamarca,25473,Mosquera,1237,0,1237,92.8%
31-12-2016,31-12-2016,Nariño,52,Nariño,52019,Albán,228,0,228,85.2%
31-12-2016,31-12-2016,Nariño,52,Nariño,52022,Aldana,91,0,91,97.8%
31-12-2016,31-12-2016,Nariño,52,Nariño,52036,Ancuya,3,0,3,33.3%
31-12-2016,31-12-2016,Nariño,52,Nariño,52051,Arboleda,241,0,241,85.4%
31-12-2016,31-12-2016,Nariño,52,Nariño,52079,Barbacoas,14,0,14,94.8%
31-12-2016,31-12-2016,Nariño,52,Nariño,52083,Belén,114,0,114,98.1%
31-12-2016,31-12-2016,Nariño,52,Nariño,52110,Buesaco,228,0,228,83.0%
31-12-2016,31-12-2016,Nariño,52,Nariño,52240,Chachagüí,256,0,256,88.5%
31-12-2016,31-12-2016,Nariño,52,Nariño,52203,Colón,194,0,194,97.4%
31-12-2016,31-12-2016,Nariño,52,Nariño,52207,Consacá,69,0,69,98.6%
31-12-2016,31-12-2016,Nariño,52,Nariño,52210,Contadero,58,0,58,100.0%
31-12-2016,31-12-2016,Nariño,52,Nariño,52215,Córdoba,291,0,291,98.1%
31-12-2016,31-12-2016,Nariño,52,Nariño,52224,Cuaspud Carlosama,310,0,310,99.2%
31-12-2016,31-12-2016,Nariño,52,Nariño,52227,Cumbal,644,0,644,95.3%
31-12-2016,31-12-2016,Nariño,52,Nariño,52233,Cumbitara,629,0,629,96.4%
31-12-2016,31-12-2016,Nariño,52,Nariño,52250,El Charco,1648,0,1648,67.2%
31-12-2016,31-12-2016,Nariño,52,Nariño,52254,El Peñol,3,0,3,100.0%
31-12-2016,31-12-2016,Nariño,52,Nariño,52256,El Rosario,281,0,281,98.6%
31-12-2016,31-12-2016,Nariño,52,Nariño,52258,El Tablón De Gómez,61,0,61,96.6%
31-12-2016,31-12-2016,Nariño,52,Nariño,52260,El Tambo,3,0,3,100.0%
31-12-2016,31-12-2016,Nariño,52,Nariño,52520,Francisco Pizarro,751,0,751,82.2%
31-12-2016,31-12-2016,Nariño,52,Nariño,52287,Funes,137,0,137,95.2%
31-12-2016,31-12-2016,Nariño,52,Nariño,52317,Guachucal,302,0,302,93.4%
31-12-2016,31-12-2016,Nariño,52,Nariño,52320,Guaitarilla,488,0,488,98.4%
31-12-2016,31-12-2016,Nariño,52,Nariño,52323,Gualmatán,125,0,125,99.2%
31-12-2016,31-12-2016,Nariño,52,Nariño,52352,Iles,162,0,162,98.7%
31-12-2016,31-12-2016,Nariño,52,Nariño,52354,Imués,17,0,17,86.7%
31-12-2016,31-12-2016,Nariño,52,Nariño,52378,La Cruz,371,0,371,94.1%
31-12-2016,31-12-2016,Nariño,52,Nariño,52381,La Florida,54,0,54,93.0%
31-12-2016,31-12-2016,Nariño,52,Nariño,52385,La Llanada,68,0,68,100.0%
31-12-2016,31-12-2016,Nariño,52,Nariño,52390,La Tola,634,0,634,49.5%
31-12-2016,31-12-2016,Nariño,52,Nariño,52399,La Unión,558,0,558,94.0%
31-12-2016,31-12-2016,Nariño,52,Nariño,52405,Leiva,624,0,624,98.7%
31-12-2016,31-12-2016,Nariño,52,Nariño,52411,Linares,49,0,49,91.8%
31-12-2016,31-12-2016,Nariño,52,Nariño,52418,Los Andes,127,0,127,96.9%
31-12-2016,31-12-2016,Nariño,52,Nariño,52427,Magüí,348,0,348,82.3%
31-12-2016,31-12-2016,Nariño,52,Nariño,52435,Mallama,40,0,40,90.0%
31-12-2016,31-12-2016,Nariño,52,Nariño,52473,Mosquera,876,0,876,49.4%
31-12-2016,31-12-2016,Nariño,52,Nariño,52480,Nariño,2,0,2,0.0%
31-12-2016,31-12-2016,Nariño,52,Nariño,52490,Olaya Herrera,2248,0,2248,80.6%
31-12-2016,31-12-2016,Nariño,52,Nariño,52506,Ospina,52,0,52,80.4%
31-12-2016,31-12-2016,Nariño,52,Nariño,52540,Policarpa,608,0,608,97.8%
31-12-2016,31-12-2016,Nariño,52,Nariño,52560,Potosí,286,0,286,97.7%
31-12-2016,31-12-2016,Nariño,52,Nariño,52565,Providencia,6,0,6,83.3%
31-12-2016,31-12-2016,Nariño,52,Nariño,52573,Puerres,369,0,369,98.5%
31-12-2016,31-12-2016,Nariño,52,Nariño,52585,Pupiales,552,0,552,99.8%
31-12-2016,31-12-2016,Nariño,52,Nariño,52612,Ricaurte,897,0,897,93.4%
31-12-2016,31-12-2016,Nariño,52,Nariño,52621,Roberto Payán,398,0,398,80.3%
31-12-2016,31-12-2016,Nariño,52,Nariño,52678,Samaniego,412,0,412,91.2%
31-12-2016,31-12-2016,Nariño,52,Nariño,52685,San Bernardo,190,0,190,84.1%
31-12-2016,31-12-2016,Nariño,52,Nariño,52687,San Lorenzo,471,0,471,95.5%
31-12-2016,31-12-2016,Nariño,52,Nariño,52693,San Pablo,296,0,296,84.6%
31-12-2016,31-12-2016,Nariño,52,Nariño,52694,San Pedro De Cartago,219,0,219,98.9%
31-12-2016,31-12-2016,Nariño,52,Nariño,52683,Sandoná,276,0,276,96.5%
31-12-2016,31-12-2016,Nariño,52,Nariño,52696,Santa Bárbara,715,0,715,90.3%
31-12-2016,31-12-2016,Nariño,52,Nariño,52699,Santacruz,314,0,314,82.3%
31-12-2016,31-12-2016,Nariño,52,Nariño,52720,Sapuyes,286,0,286,98.3%
31-12-2016,31-12-2016,Nariño,52,Nariño,52786,Taminango,532,0,532,98.6%
31-12-2016,31-12-2016,Nariño,52,Nariño,52788,Tangua,92,0,92,82.9%
31-12-2016,31-12-2016,Nariño,52,Nariño,52838,Túquerres,1548,0,1548,98.2%
31-12-2016,31-12-2016,Nariño,52,Nariño,52885,Yacuanquer,53,0,53,86.0%
31-12-2016,31-12-2016,Neiva,41,Huila,41001,Neiva,7249,0,7249,84.0%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54003,Ábrego,772,0,772,61.0%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54051,Arboledas,580,0,580,93.1%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54099,Bochalema,260,0,260,96.6%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54109,Bucarasica,145,0,145,90.8%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54128,Cáchira,354,0,354,92.0%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54125,Cácota,103,0,103,96.8%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54172,Chinácota,164,0,164,79.9%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54174,Chitagá,616,0,616,78.1%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54206,Convención,566,0,566,38.3%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54223,Cucutilla,337,0,337,95.4%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54239,Durania,156,0,156,81.3%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54245,El Carmen,260,0,260,87.9%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54250,El Tarra,819,0,819,83.2%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54261,El Zulia,1221,0,1221,79.5%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54313,Gramalote,76,0,76,98.7%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54344,Hacarí,297,0,297,95.1%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54347,Herrán,65,0,65,100.0%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54385,La Esperanza,582,0,582,88.2%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54398,La Playa,417,0,417,93.0%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54377,Labateca,196,0,196,92.6%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54405,Los Patios,112,0,112,92.3%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54418,Lourdes,274,0,274,98.9%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54480,Mutiscua,175,0,175,93.9%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54498,Ocaña,2288,0,2288,47.9%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54518,Pamplona,1337,0,1337,69.3%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54520,Pamplonita,276,0,276,78.5%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54553,Puerto Santander,355,0,355,64.5%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54599,Ragonvalia,230,0,230,98.1%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54660,Salazar,555,0,555,93.4%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54670,San Calixto,556,0,556,98.3%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54673,San Cayetano,282,0,282,81.0%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54680,Santiago,200,0,200,93.8%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54720,Sardinata,983,0,983,84.5%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54743,Silos,324,0,324,93.6%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54800,Teorama,474,0,474,43.9%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54810,Tibú,232,0,232,79.0%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54820,Toledo,725,0,725,65.0%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54871,Villa Caro,229,0,229,88.4%
31-12-2016,31-12-2016,Norte de Santander,54,Norte de Santander,54874,Villa Del Rosario,704,0,704,85.6%
31-12-2016,31-12-2016,Palmira,76,Valle del Cauca,76520,Palmira,3793,0,3793,97.6%
31-12-2016,31-12-2016,Pasto,52,Nariño,52001,Pasto,4913,0,4913,98.4%
31-12-2016,31-12-2016,Pereira,66,Risaralda,66001,Pereira,6947,0,6947,82.2%
31-12-2016,31-12-2016,Piedecuesta,68,Santander,68547,Piedecuesta,1725,0,1725,94.3%
31-12-2016,31-12-2016,Pitalito,41,Huila,41551,Pitalito,3394,0,3394,98.8%
31-12-2016,31-12-2016,Popayán,19,Cauca,19001,Popayán,4373,0,4373,95.4%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86219,Colón,165,0,165,99.2%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86001,Mocoa,1592,0,1592,93.1%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86320,Orito,1837,0,1837,95.4%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86568,Puerto Asís,2417,0,2417,97.3%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86569,Puerto Caicedo,554,0,554,98.5%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86571,Puerto Guzmán,845,0,845,90.8%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86573,Puerto Leguízamo,106,0,106,84.9%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86755,San Francisco,187,0,187,97.2%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86757,San Miguel,977,0,977,94.7%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86760,Santiago,221,0,221,98.2%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86749,Sibundoy,808,0,808,98.8%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86865,Valle Del Guamuez,1359,0,1359,99.6%
31-12-2016,31-12-2016,Putumayo,86,Putumayo,86885,Villagarzón,954,0,954,97.5%
31-12-2016,31-12-2016,Quibdó,27,Chocó,27001,Quibdó,16457,0,16457,72.8%
